URL,name,len,Long Title
https://www.imdb.com/name/nm0582149/,Chris Messina,5,"['The Giant Mechanical Man (2012)', 'Birds of Prey (2020)', ""You've Got Mail (1998)"", 'Air (2023)', 'Juror #2 (2024)']"
https://www.imdb.com/name/nm2796745/,Adam Devine,5,"['Neighbors (2014)', 'The Out-Laws (2023)', 'Pitch Perfect (2012)', 'The Lego Batman Movie (2017)', 'Pitch Perfect 2 (2015)']"
https://www.imdb.com/name/nm0660244/,Michael Papajohn,5,"['The Iron Claw (2023)', 'Yes Man (2008)', 'The Animal (2001)', 'The Hot Chick (2002)', 'Madame Web (2024)']"
https://www.imdb.com/name/nm0876138/,Alan Tudyk,5,"[""A Knight's Tale (2001)"", 'Strange World (2022)', 'Wish (2023)', 'Moana 2 (2024)', 'Knocked Up (2007)']"
https://www.imdb.com/name/nm0004950/,Jennifer Garner,5,"['Family Switch (2023)', 'Deadpool & Wolverine (2024)', ""Dude, Where's My Car? (2000)"", 'The Adam Project (2022)', 'Catch Me If You Can (2002)']"
https://www.imdb.com/name/nm1897496/,Cynthia LeBlanc,5,"['The Curious Case of Benjamin Button (2008)', 'Green Book (2018)', ""Daddy's Home (2015)"", 'Carry-On (2024)', 'Alvin and the Chipmunks: The Road Chip (2015)']"
https://www.imdb.com/name/nm0665830/,Dan Patrick,5,"['Just Go with It (2011)', 'Pixels (2015)', 'Blended (2014)', 'The Waterboy (1998)', 'Home Team (2022)']"
https://www.imdb.com/name/nm0227759/,Peter Dinklage,5,"['Wicked (2024)', 'The Croods: A New Age (2020)', 'The Angry Birds Movie (2016)', 'Pixels (2015)', 'Penelope (2006)']"
https://www.imdb.com/name/nm2490721/,Sadie Sandler,5,"['Leo (2023)', 'The Wrong Missy (2020)', 'Pixels (2015)', 'Blended (2014)', 'Just Go with It (2011)']"
https://www.imdb.com/name/nm0005182/,Leslie Mann,5,"['The Cable Guy (1996)', 'Knocked Up (2007)', 'Vacation (2015)', 'The Croods: A New Age (2020)', 'Rio (2011)']"
